,wm_loss,accuracy,mean_length_test,mean_reward,entropy_loss,_runtime,std_length,std_length_test,actor_loss,grid_correctness,_step,mean_length,train_mean_episode_reward,train_mean_episode_length,advantage_mean,grid_correctness_test,critic_loss,advantage_std,mean_reward_test,total_loss,div_loss,_timestamp,accuracy_test,wm_offline_loss
26,0,0.1495956927537918,3.8958332538604736,-8.994791030883789,2.630542755126953,11727.30032589,0.4920152425765991,0.361044317483902,-12.350959777832031,0.125,43,3.8645834922790527,-9.052083015441895,3.8138020038604736,-3.310018301010132,0.1041666716337204,0.19862736761569977,3.462981700897217,-9.343749046325684,-12.604082107543945,0,1768800759.6258018,0.13903743028640747,0.11583583864072959
27,0,0.1430472433567047,3.6736109256744385,-9.255208015441895,2.635911226272583,12057.59478918,0.3732507824897766,0.6955199837684631,-11.750960350036621,0.0625,44,3.9140625,-8.587239265441895,3.7083332538604736,-3.173285961151123,0.25,0.2262117713689804,3.443936824798584,-7.902777194976807,-12.003240585327148,0,1768801089.9202957,0.1833648383617401,0.11694726472099622
28,0,0.15627096593379974,3.6875,-8.903644561767578,2.575762987136841,12369.456887408,0.4361881911754608,0.7527918815612793,-11.732579231262207,0.1328125,45,3.8828125,-9.3984375,3.8125,-3.455178737640381,0.1666666716337204,0.18960930407047272,3.440768003463745,-8.420138359069824,-11.980674743652344,0,1768801401.78243,0.16195857524871826,0.10488640734304984
29,0,0.14361701905727386,3.7361114025115967,-9.261717796325684,2.6353652477264404,12688.905913558,0.33850160241127014,0.6417508721351624,-11.018132209777832,0.1015625,46,3.9166665077209473,-9.102864265441895,3.7630209922790527,-3.3228487968444824,0.1875,0.2399955540895462,3.3606598377227783,-8.354166984558105,-11.269668579101562,0,1768801721.2315252,0.1672862470149994,0.1575129677851995
30,0,0.15595075488090515,3.8333332538604736,-8.756509780883789,2.7114477157592773,13017.789183594,0.534584105014801,0.5137011408805847,-11.694732666015625,0.1640625,47,3.8072917461395264,-9.305989265441895,3.8151042461395264,-3.4311370849609375,0.1875,0.24620886147022247,3.3442957401275635,-9.05555534362793,-11.953567504882812,0,1768802050.1146736,0.14855071902275085,0.12685760569113952
31,0,0.15890410542488098,3.6458332538604736,-8.666666030883789,2.545560836791992,13345.185384335,0.5534574389457703,0.7975838780403137,-11.00070571899414,0.15625,48,3.8020834922790527,-8.940103530883789,3.81640625,-3.270777702331543,0.2083333432674408,0.22849459946155548,3.22853946685791,-8.11111068725586,-11.243836402893066,0,1768802377.5109215,0.16952380537986755,0.11100617051124573
32,0,0.15983881056308746,3.722222089767456,-8.897134780883789,2.5417397022247314,14270.935650331,0.40584078431129456,0.5866308808326721,-11.27371883392334,0.1328125,51,3.8776040077209473,-9.296875,3.81640625,-3.3799185752868652,0.2291666716337204,0.2542784512042999,3.362020969390869,-8.333333015441895,-11.515178680419922,0,1768803303.2611609,0.16604477167129517,0.11495243199169636
33,0,0.17360621690750122,3.6666667461395264,-8.162759780883789,2.4901373386383057,14572.679431216,0.7408979535102844,0.7200823426246643,-9.95876407623291,0.1875,52,3.6901040077209473,-7.761718273162842,3.5625,-2.7635655403137207,0.2708333432674408,0.28719618916511536,3.346672296524048,-7.944444179534912,-10.193418502807617,0,1768803605.00499,0.17992424964904785,0.10886195979335091
34,0,0.16539263725280762,3.7013885974884033,-8.430989265441895,2.386136531829834,15185.474618041,0.6464998126029968,0.6743981838226318,-10.150653839111328,0.2109375,54,3.7473959922790527,-7.4544267654418945,3.4765625,-2.7133641242980957,0.2291666716337204,0.2460523098707199,3.3250365257263184,-8.0625,-10.376965522766113,0,1768804217.8001142,0.17823639512062073,0.11758964102376591
35,0,0.17638888955116272,3.4375,-8.342447280883789,2.5027310848236084,15479.898280439,0.6305310726165771,0.9456436038017273,-11.251502990722656,0.171875,55,3.75,-8.861978530883789,3.6393229961395264,-3.3464255332946777,0.3333333432674408,0.26291295886039734,3.5286598205566406,-7.190971851348877,-11.488630294799805,0,1768804512.2237728,0.20606060326099396,0.12200249855717023
36,0,0.17006324231624603,3.6041667461395264,-8.25390625,2.3150265216827393,15775.611677778,0.6726568937301636,0.8267973065376282,-10.33967399597168,0.2109375,56,3.7057290077209473,-8.872395515441895,3.6458332538604736,-3.4061379432678223,0.2708333432674408,0.27001163363456726,3.39078426361084,-7.722221851348877,-10.557676315307617,0,1768804807.937115,0.18497109413146973,0.1321726826330026
37,0,0.19823788106441498,3.402777671813965,-7.428384780883789,2.302042245864868,16060.18860931,0.8098078966140747,0.8765418529510498,-8.892436981201172,0.3125,57,3.546875,-8.274739265441895,3.6223959922790527,-3.0125246047973633,0.3958333432674408,0.329934298992157,3.2823081016540527,-6.795138835906982,-9.106144905090332,0,1768805092.5140493,0.2163265347480774,0.14923985861241817
38,0,0.1796322464942932,3.652777910232544,-8.02734375,2.2983548641204834,16314.304992823,0.7287015318870544,0.8442570567131042,-10.357126235961914,0.2109375,58,3.6822915077209473,-8.9609375,3.6744790077209473,-3.531705379486084,0.25,0.26249316334724426,3.4004831314086914,-7.802083492279053,-10.573837280273438,0,1768805346.6305428,0.1901140660047531,0.13285079039633274
39,0,0.19585418701171875,3.465277671813965,-7.6536455154418945,2.2457659244537354,16890.452639098,0.7786022424697876,0.8626497983932495,-9.507854461669922,0.2734375,60,3.6432290077209473,-7.6770830154418945,3.46875,-2.8166701793670654,0.3333333432674408,0.3147539794445038,3.3889997005462646,-6.972221851348877,-9.716693878173828,0,1768805922.7781692,0.21042084693908691,0.1392797421325337
40,0,0.185478076338768,3.715277910232544,-7.785155773162842,2.252441167831421,17183.320136319,0.7720947265625,0.6561305522918701,-9.995923042297363,0.2421875,61,3.6223959922790527,-8.390625,3.5677082538604736,-3.3178048133850098,0.2708333432674408,0.2688806354999542,3.395726203918457,-7.951387882232666,-10.207723617553711,0,1768806215.6456797,0.1850467324256897,0.1326365793744723
41,0,0.17995765805244446,3.5763885974884033,-8.032551765441895,2.2184884548187256,18049.830329387,0.7036408185958862,0.8072001934051514,-8.731727600097656,0.2265625,64,3.6901042461395264,-7.765625,3.609375,-2.738313913345337,0.3125,0.3057657778263092,3.1362197399139404,-7.55555534362793,-8.938287734985352,0,1768807082.155934,0.19029125571250916,0.11479991877620871
42,0,0.19823139905929565,3.4791667461395264,-7.355467796325684,2.307241439819336,18345.332835052,0.840944230556488,0.894702136516571,-9.794393539428711,0.3046875,65,3.5338540077209473,-8.32421875,3.6614582538604736,-3.0732991695404053,0.3333333432674408,0.25768041610717773,3.3552417755126953,-7.256944179534912,-10.01223373413086,0,1768807377.6583483,0.19560877978801727,0.09942616801708937
43,0,0.1895424872636795,3.5763885974884033,-7.6640625,2.2450015544891357,18641.536802689,0.8392975330352783,0.7127788066864014,-8.747489929199219,0.234375,66,3.5859375,-6.7513017654418945,3.2486977577209473,-2.548557758331299,0.3333333432674408,0.37654954195022583,3.448896646499634,-7.475694179534912,-8.95316219329834,0,1768807673.8622725,0.19805824756622314,0.1540318043394522
44,0,0.1833910048007965,3.1875,-8.118489265441895,2.237734317779541,18935.950595055,0.5865274667739868,0.9857931733131409,-9.017345428466797,0.234375,67,3.7630209922790527,-7.42578125,3.4140625,-2.837777853012085,0.4791666865348816,0.34330102801322937,3.3628339767456055,-5.878471851348877,-9.223953247070312,0,1768807968.2760575,0.24618735909461975,0.12832400609146466
45,0,0.20845697820186615,3.4513885974884033,-7.1731767654418945,2.183425188064575,19231.663834884,0.8425918221473694,0.8064829707145691,-8.285696029663086,0.3203125,68,3.5104165077209473,-7.3098955154418945,3.3489582538604736,-2.7916135787963867,0.4166666865348816,0.3349778950214386,3.3423523902893066,-6.729166507720947,-8.487290382385254,0,1768808263.9892755,0.22132796049118042,0.144056767902591
46,0,0.19064748287200928,3.3055553436279297,-7.725259780883789,2.1998531818389893,19528.147934586,0.797929584980011,1.020242691040039,-8.771160125732422,0.2734375,69,3.6197915077209473,-7.0755205154418945,3.2903647422790527,-2.7206521034240723,0.4166666865348816,0.3439995050430298,3.473159074783325,-6.326388835906982,-8.973945617675781,0,1768808560.4734333,0.22899159789085388,0.11761503531174226
47,0,0.18574513494968414,3.444444417953491,-7.761718273162842,2.1650028228759766,19824.561724547,0.7796120047569275,0.9262962937355042,-9.423332214355469,0.265625,70,3.6171875,-8.10546875,3.4700520038604736,-3.17097806930542,0.3541666865348816,0.31954002380371094,3.5783817768096924,-6.833333492279053,-9.623855590820312,0,1768808856.8872054,0.21572580933570862,0.11914784895877044
48,0,0.21543163061141968,3.3611109256744385,-6.80078125,2.272453784942627,20144.454558237,0.9035182595252991,0.9073601961135864,-8.871910095214844,0.3359375,71,3.4088540077209473,-6.906249523162842,3.2838540077209473,-2.5604848861694336,0.4166666865348816,0.3563597798347473,3.3307924270629883,-6.458333492279053,-9.081336975097656,0,1768809176.7801056,0.22727273404598236,0.14909663423895836
49,0,0.20777279138565063,3.4236109256744385,-7.158853530883789,2.216292142868042,20438.79530648,0.875852108001709,0.9446231722831726,-9.880653381347656,0.3203125,72,3.484375,-7.4765625,3.3958332538604736,-2.9530982971191406,0.3125,0.308907151222229,3.5312509536743164,-6.954860687255859,-10.086836814880371,0,1768809471.120764,0.21095333993434906,0.14301832663741978
50,0,0.19612069427967072,3.159722089767456,-7.604166507720947,2.0520124435424805,20732.29209761,0.7132184505462646,1.0562634468078613,-7.234390735626221,0.296875,73,3.625,-6.229166507720947,3.2239582538604736,-2.305574893951416,0.5,0.39025431871414185,3.266270160675049,-5.684027194976807,-7.420079231262207,0,1768809764.6175554,0.2549450695514679,0.11189982891082764
51,0,0.2195121943950653,3.25,-6.760416030883789,2.1201608180999756,21026.529333528,0.9789450168609619,0.9013878107070923,-7.881246566772461,0.3671875,74,3.4166667461395264,-6.4583330154418945,3.296875,-2.3088717460632324,0.5208333730697632,0.38733330368995667,3.224116086959839,-5.84375,-8.073895454406738,0,1768810058.8547974,0.25427350401878357,0.1402701959013939
52,0,0.21450617909431458,3.5763890743255615,-6.718749523162842,2.0385470390319824,21610.499579074,0.9528830647468567,0.7868702411651611,-7.326287746429443,0.359375,76,3.375,-5.854166507720947,3.1171875,-2.292053461074829,0.3333333432674408,0.38809627294540405,3.2103753089904785,-7.30555534362793,-7.510737419128418,0,1768810642.824974,0.20388349890708923,0.15526460558176042
53,0,0.23873518407344818,3.319444417953491,-6.217447757720947,2.2193992137908936,21903.976467229,1.0005390644073486,1.0627496242523193,-9.303695678710938,0.421875,77,3.2942709922790527,-7.662760257720947,3.3411459922790527,-3.00551176071167,0.3333333432674408,0.3195882737636566,3.565016031265259,-6.600694179534912,-9.509655952453613,0,1768810936.301977,0.2196652740240097,0.11564547910044591
54,0,0.2165653556585312,3.2986109256744385,-7.061197280883789,1.942162036895752,22197.569606716,0.9436718225479126,0.9482918381690979,-6.490476131439209,0.34375,78,3.4270834922790527,-5.5638017654418945,3.0013022422790527,-2.0078115463256836,0.4791666865348816,0.47637543082237244,3.233572006225586,-6.21180534362793,-6.6608734130859375,0,1768811229.895193,0.23789474368095398,0.17426242008805276
55,0,0.23904383182525635,3.125,-6.154947280883789,1.7816364765167236,23071.039930159,1.0383769273757935,1.0663737058639526,-7.662341594696045,0.453125,81,3.2682292461395264,-6.518229007720947,3.09375,-2.657597541809082,0.5208333730697632,0.3852955996990204,3.5237486362457275,-5.53125,-7.821240425109863,0,1768812103.3653886,0.2688888907432556,0.1584054633975029
56,0,0.24937447905540466,3.006944417953491,-5.651041507720947,1.8944305181503296,23647.856181548,1.0943915843963623,0.9941719174385071,-7.244122505187988,0.46875,83,3.1223959922790527,-5.264322757720947,2.9752602577209473,-1.9721286296844482,0.625,0.41146039962768555,3.195687770843506,-4.770833492279053,-7.412992477416992,0,1768812680.1816661,0.2909930646419525,0.1519801119963328
57,0,0.2647569477558136,3.1180553436279297,-5.1953125,1.6338729858398438,23937.765908551,1.13727867603302,0.9561922550201416,-4.749321460723877,0.5,84,3.0,-3.99609375,2.68359375,-1.3481786251068115,0.625,0.5110635161399841,2.7596254348754883,-5.340277194976807,-4.887155532836914,0,1768812970.091466,0.27394208312034607,0.15920871330632103
58,0,0.24816924333572388,3.319444417953491,-5.90625,1.8077183961868286,24218.494332379,1.098720669746399,0.8497231006622314,-5.66012716293335,0.46875,85,3.2005209922790527,-5.0091142654418945,2.9348957538604736,-1.7192678451538086,0.5416666865348816,0.4557064175605774,2.9161322116851807,-6.048610687255859,-5.818113803863525,0,1768813250.8198442,0.2447698712348938,0.150355307592286
59,0,0.27272728085517883,2.8611109256744385,-5.03125,1.8324134349822998,24504.417024731,1.1201671361923218,1.1051925420761108,-6.7455315589904785,0.53125,86,2.9791665077209473,-5.826822757720947,3.0638022422790527,-2.2519946098327637,0.625,0.429426372051239,3.3636887073516846,-4.4375,-6.907301425933838,0,1768813536.7424595,0.29854369163513184,0.17205124497413635
60,0,0.29503676295280457,3.0,-4.529947280883789,1.7142037153244019,24792.632535773,1.1303882598876953,1.0046190023422241,-5.755829334259033,0.59375,87,2.8333334922790527,-4.498697757720947,2.7994792461395264,-1.6894663572311401,0.6041666865348816,0.4729732573032379,3.064055919647217,-4.8958330154418945,-5.903601169586182,0,1768813824.9577634,0.28240740299224854,0.15828348944584528
61,0,0.2712906002998352,2.965277910232544,-5.0286455154418945,1.774002194404602,25048.073215395,1.1108992099761963,1.0458019971847534,-7.168460369110107,0.5390625,88,2.9661455154418945,-5.182291507720947,2.8736977577209473,-2.1055994033813477,0.6041666865348816,0.4490606486797333,3.348572254180908,-4.756944179534912,-7.3234076499938965,0,1768814080.3987281,0.2880561947822571,0.15600782856345177
62,0,0.3099250793457031,2.930555582046509,-4.23828125,1.6357485055923462,25303.858870206,1.1261086463928223,1.0182554721832275,-5.768834114074707,0.609375,89,2.78125,-3.8020830154418945,2.53125,-1.627274513244629,0.7083333730697632,0.4622032642364502,3.1386542320251465,-4.409721851348877,-5.909298419952393,0,1768814336.1842246,0.30568718910217285,0.13644502643081877
63,0,0.3214629590511322,2.5416667461395264,-3.9375,1.5669466257095337,25554.785834583,1.146114468574524,1.075021505355835,-5.389583587646484,0.640625,90,2.7057290077209473,-3.7005205154418945,2.5494792461395264,-1.377060890197754,0.75,0.4813453257083893,2.9078891277313232,-3.125,-5.522211074829102,0,1768814587.1111634,0.3606557250022888,0.17052672989666462
64,0,0.3177925646305084,2.930555582046509,-4.00390625,1.5941799879074097,25802.219028265,1.1385390758514404,1.0627496242523193,-4.7740159034729,0.6484375,91,2.7369792461395264,-3.7890625,2.5651040077209473,-1.4747395515441895,0.5625,0.4952031970024109,3.0353968143463135,-4.80555534362793,-4.9086737632751465,0,1768814834.544552,0.28199052810668945,0.1240848195221689
65,0,0.3009174168109894,3.034722089767456,-4.3919267654418945,1.6244651079177856,26049.141108778,1.0801109075546265,1.0369104146957397,-5.998166084289551,0.6328125,92,2.8385415077209473,-4.5442705154418945,2.83203125,-1.7296591997146606,0.5208333730697632,0.45952108502388,3.059020757675171,-5.201388835906982,-6.137636661529541,0,1768815081.466548,0.267734557390213,0.15701140132215288
66,0,0.298453152179718,2.6736114025115967,-4.5,1.5400549173355103,26295.216974458,1.1284879446029663,1.1128242015838623,-5.162465572357178,0.59375,93,2.8619790077209473,-3.96875,2.5729167461395264,-1.5567010641098022,0.6875,0.4917358458042145,3.068450927734375,-3.7118053436279297,-5.291884422302246,0,1768815327.5425198,0.33506494760513306,0.1659664718641175
67,0,0.3550420105457306,2.840277910232544,-3.1901040077209473,1.5958805084228516,26547.018522345,1.1834726333618164,1.0562634468078613,-4.998175621032715,0.6875,94,2.4791665077209473,-3.75,2.5325520038604736,-1.5171215534210205,0.7291666865348816,0.4427576959133148,3.0350425243377686,-4.131944179534912,-5.13562536239624,0,1768815579.3438983,0.31540343165397644,0.17315107583999634
68,0,0.31404173374176025,3.090277671813965,-4.0911455154418945,1.6813695430755615,26830.233039223,1.1137433052062988,1.075268268585205,-5.452769756317139,0.6484375,95,2.7447915077209473,-3.69140625,2.50390625,-1.4451625347137451,0.5625,0.480970561504364,3.0344491004943848,-5.25,-5.596858501434326,0,1768815862.5585585,0.26966291666030884,0.15712726581841707
69,0,0.29925650358200073,2.9375,-4.42578125,1.6392912864685059,27087.573162193,1.1905570030212402,1.0533373355865479,-5.9459357261657715,0.5859375,96,2.8020834922790527,-4.76953125,2.7942709922790527,-1.8668391704559326,0.6458333730697632,0.4566342532634735,3.193369150161743,-4.590277671813965,-6.087032794952393,0,1768816119.8986707,0.2955082654953003,0.17783909125460517
70,0,0.31060606241226196,3.0,-4.104166507720947,1.400661587715149,27369.624390388,1.125771403312683,1.0606601238250732,-3.8949947357177734,0.625,97,2.75,-3.3072915077209473,2.4322915077209473,-1.269433856010437,0.5625,0.5296736359596252,2.9525067806243896,-4.975694179534912,-4.008577346801758,0,1768816401.9498498,0.28240740299224854,0.18445671908557415
71,0,0.31660231947898865,2.8125,-3.9453125,1.597961664199829,27650.720336144,1.1625205278396606,1.004402995109558,-6.69107723236084,0.6328125,98,2.6979167461395264,-4.264322757720947,2.6796875,-1.8401000499725342,0.6875,0.43405917286872864,3.245037794113159,-4.197916507720947,-6.8291707038879395,0,1768816683.0458002,0.3135802447795868,0.17146121710538864
72,0,0.3277393877506256,2.8819446563720703,-3.7083332538604736,1.4334510564804077,27923.13998573,1.134242296218872,1.0149110555648804,-4.220699787139893,0.6484375,99,2.6380209922790527,-2.87890625,2.5,-1.012251377105713,0.7291666865348816,0.5490672588348389,2.539759635925293,-4.291666507720947,-4.3365912437438965,0,1768816955.4654858,0.30843374133110046,0.12935960851609707
73,0,0.349738210439682,3.0555553436279297,-3.2513020038604736,1.4547951221466064,28202.88824232,1.217566967010498,1.0099810361862183,-4.682208061218262,0.65625,100,2.4869790077209473,-2.83203125,2.3502602577209473,-1.1248884201049805,0.5416666865348816,0.565910816192627,2.758079767227173,-5.1875,-4.799392223358154,0,1768817235.2136614,0.2704545557498932,0.14994006603956223
74,0,0.3340122103691101,2.8680553436279297,-3.6223957538604736,1.4344502687454224,28477.730026566,1.209130048751831,1.0709539651870728,-4.512051582336426,0.6328125,101,2.5572915077209473,-2.9908852577209473,2.3307290077209473,-1.1780455112457275,0.6041666865348816,0.5041199922561646,2.8025169372558594,-4.5,-4.630290508270264,0,1768817510.0555058,0.2953995168209076,0.13672384154051542
75,0,0.346707820892334,2.9375,-3.3671875,1.5522528886795044,28796.195518478,1.166248083114624,1.0511374473571777,-5.13248348236084,0.6640625,102,2.53125,-3.4778645038604736,2.5013022422790527,-1.3386210203170776,0.5833333730697632,0.4855874180793762,2.9771921634674072,-4.708333492279053,-5.263429164886475,0,1768817828.5209954,0.2978723347187042,0.2005003448575735
